industry,job title,python,sql,tensor,keras,pytorch,spark,hadoop,aws,tableau,big_data,bi,flink,scikit,mongo,google_an,avg_salary
Computer Hardware & Software,Data Science Software Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0
Computer Hardware & Software,Data Engineer - Kafka,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,134.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,164.0
Computer Hardware & Software,Software Engineer - Machine Learning & Data Science (Applied Intelligence Services Team),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0
Computer Hardware & Software,Data Scientist / Applied Mathematician,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,148.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,183.0
Computer Hardware & Software,Data Science Software Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.0
Computer Hardware & Software,Data Engineer - Kafka,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,43.0
Computer Hardware & Software,Principal Machine Learning Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,97.0
Computer Hardware & Software,Data Science Software Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,105.0
Computer Hardware & Software,Machine Learning Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0
Computer Hardware & Software,Data Scientist / Applied Mathematician,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,105.0
Computer Hardware & Software,Senior Data Scientist,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,106.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,114.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,99.0
Computer Hardware & Software,Principal Machine Learning Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0
Computer Hardware & Software,Data Science Software Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0
Computer Hardware & Software,"AI/ML - Machine Learning Scientist, Siri Understanding",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123.0
Computer Hardware & Software,Data Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
Computer Hardware & Software,Senior Data Scientist,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,115.0
Computer Hardware & Software,Data Science Engineer - Mobile,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,162.0
Computer Hardware & Software,Data Science Engineer - Mobile,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,162.0
Computer Hardware & Software,"Principal Data Engineer, Data Platform & Insights",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,162.5
Computer Hardware & Software,Senior Data Scientist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153.0
Computer Hardware & Software,Senior Data Scientist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153.0
Computer Hardware & Software,Data Scientist - Sales,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,168.0
Computer Hardware & Software,Data Analyst,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0
Computer Hardware & Software,Product Engineer – Spatial Data Science and Statistical Analysis,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,68.5
Computer Hardware & Software,Product Engineer – Spatial Data Science and Statistical Analysis,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,68.5
Computer Hardware & Software,Data Scientist,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,79.5
Computer Hardware & Software,Data Scientist,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,79.5
Computer Hardware & Software,Data Scientist,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,85.5
Computer Hardware & Software,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,107.0
Computer Hardware & Software,Machine Learning Engineer,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,125.0
Computer Hardware & Software,Machine Learning Engineer,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,125.0
Computer Hardware & Software,Senior Data Engineer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139.0
Computer Hardware & Software,Senior Data Engineer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139.0
Computer Hardware & Software,"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Computer Hardware & Software,Data Science Manager,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,164.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,154.0
Computer Hardware & Software,Principal Data Scientist,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,92.0
Computer Hardware & Software,Data Engineer,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92.0
Computer Hardware & Software,Principal Data Scientist,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,105.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,105.0
Computer Hardware & Software,Data Engineer,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,113.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0
Computer Hardware & Software,Data Engineer,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,113.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,114.0
Computer Hardware & Software,Data Engineer,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,99.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0
Computer Hardware & Software,Software Data Engineer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,107.0
Computer Hardware & Software,Software Engineer - Data Science,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,115.0
Computer Hardware & Software,Lead Data Scientist,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,115.0
Construction,ENVIRONMENTAL ENGINEER/SCIENTIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0
Construction,ENVIRONMENTAL ENGINEER/SCIENTIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0
Construction,ENVIRONMENTAL ENGINEER/SCIENTIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0
Construction,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
Construction,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0
Consulting,Data Engineer,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,95.0
Consulting,Data Scientist,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,164.0
Consulting,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0
Consulting,Data Engineer,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,105.0
Consulting,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0
Consulting,Data Scientist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.0
Consulting,Managing Data Scientist/ML Engineer,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,107.5
Consulting,Managing Data Scientist/ML Engineer,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,107.5
Consulting,Products Data Analyst II,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,123.5
Consulting,Products Data Analyst II,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,123.5
Consulting,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0
Consulting,Human Factors Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Consulting,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0
Consulting,CONSULTANT– DATA ANALYTICS GROUP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5
Consulting,Data Scientist,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80.5
Consulting,Data Engineer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5
Consulting,Senior Spark Engineer (Data Science),1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,106.5
Consulting,SQL Data Engineer,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,93.0
Consulting,Data Scientist,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,94.0
Consulting,Data Scientist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.5
Consulting,Data Scientist,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,115.0
Consulting,Data Scientist,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,115.0
Consulting,Sr. Data Engineer,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,122.5
Consulting,Sr. Data Engineer,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,122.5
Consulting,Sr. Data Engineer,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,122.5
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0
Consulting,Data Science All Star Program - Data Engineer Track,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,134.0
Consulting,Data Scientist,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,161.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.0
Consulting,Clinical Data Analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Consulting,Data Scientist,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,92.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0
Consulting,Data Scientist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.0
Consulting,Data Scientist/Data Analytics Practitioner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.0
Consulting,Data Scientist,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,115.0
Consulting,Senior Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5
Consulting,Data Scientist,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,72.5
Consulting,Survey Data Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Consulting,Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,81.0
Consulting,Data Engineer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87.0
Consulting,Data Scientist/ML Engineer,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,97.0
Consulting,Data Scientist,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,114.0
Consulting,Data Scientist,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,114.0
Consulting,Data & Analytics Consultant (NYC),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,114.5
Consulting,Senior Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,128.5
Consulting,Senior Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,128.5
Consulting,Senior Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,128.5
Consulting,Data Analyst,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,271.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Consulting,Data Scientist,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,106.0
Consulting,Data Scientist,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,114.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0
Consulting,Director of Data Science,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.0
Consulting,Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,123.0
Consulting,Data Analyst,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.0
Consulting,Data Scientist,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0
Consulting,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115.0
Consumer Electronics & Appliances Stores,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Consumer Electronics & Appliances Stores,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0
Consumer Product Rental,Data Engineer - ETL,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,65.0
Consumer Product Rental,Data Scientist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5
Consumer Product Rental,Data Scientist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5
Consumer Products Manufacturing,Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.5
Consumer Products Manufacturing,Scientist Manufacturing - Kentucky BioProcessing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5
Consumer Products Manufacturing,Scientist Manufacturing - Kentucky BioProcessing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5
Consumer Products Manufacturing,Scientist Manufacturing Pharma - Kentucky BioProcessing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5
Consumer Products Manufacturing,Scientist Manufacturing Pharma - Kentucky BioProcessing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5
Consumer Products Manufacturing,Senior Scientist - Toxicologist - Product Integrity (Stewardship),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0
Consumer Products Manufacturing,Senior Scientist - Toxicologist - Product Integrity (Stewardship),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0
Consumer Products Manufacturing,Associate Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5
Consumer Products Manufacturing,Scientist - Analytical Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5
Consumer Products Manufacturing,Scientist - Analytical Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5
Consumer Products Manufacturing,Scientist - Analytical Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5
Consumer Products Manufacturing,Senior Scientist - Biostatistician,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5
Consumer Products Manufacturing,Senior Scientist - Biostatistician,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5
Consumer Products Manufacturing,Senior Scientist - Regulatory Submissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5
Consumer Products Manufacturing,Senior Scientist - Regulatory Submissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5
Consumer Products Manufacturing,Senior Scientist - Regulatory Submissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5
Consumer Products Manufacturing,Senior Scientist - Toxicologist - Product Integrity (Stewardship),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Consumer Products Manufacturing,Senior Scientist - Toxicologist - Product Integrity (Stewardship),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0
Consumer Products Manufacturing,Global Data Analyst,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.0
Consumer Products Manufacturing,Data Scientist (Warehouse Automation),1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,103.0
Consumer Products Manufacturing,Data Analyst - Unilever Prestige,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92.0
Consumer Products Manufacturing,Data Analyst - Unilever Prestige,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113.0
Consumer Products Manufacturing,Supply Chain Data Analyst,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0
Consumer Products Manufacturing,BI & Platform Analytics Manager,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,109.5
Consumer Products Manufacturing,BI & Platform Analytics Manager,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,109.5
"Department, Clothing, & Shoe Stores",Staff Data Scientist - Technology,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,139.0
"Department, Clothing, & Shoe Stores",Staff Data Scientist - Technology,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,139.0
"Department, Clothing, & Shoe Stores",Digital Marketing & ECommerce Data Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.5
"Department, Clothing, & Shoe Stores",Digital Marketing & ECommerce Data Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.5
"Department, Clothing, & Shoe Stores",Data Scientist,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,107.0
"Department, Clothing, & Shoe Stores",Senior Data Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5
"Department, Clothing, & Shoe Stores",Senior Data Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5
Education Training Services,Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,75.5
Education Training Services,Data Scientist,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,75.5
Education Training Services,"Data Scientist, Rice University",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.5
Electrical & Electronic Manufacturing,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0
Electrical & Electronic Manufacturing,Senior Data Scientist,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,99.0
Electrical & Electronic Manufacturing,Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.0
Energy,Data Scientist in Artificial Intelligence Early Career,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67.0
Energy,Data Scientist in Artificial Intelligence Early Career,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67.0
Energy,Senior Data Scientist Artificial Intelligence,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,80.5
Energy,Senior Data Scientist Artificial Intelligence,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,80.5
Energy,Senior Data Scientist Statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5
Energy,Senior Data Scientist 4 Artificial Intelligence,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,119.0
Energy,Senior Data Scientist 4 Artificial Intelligence,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,119.0
Energy,"Data Scientist - Statistics, Mid-Career",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0
Energy,Excel / VBA / SQL Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
Energy,Excel / VBA / SQL Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
Energy,"Data Scientist - Statistics, Early Career",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Energy,"Data Scientist - Statistics, Early Career",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Energy,Data Scientist - Bioinformatics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
Energy,Computational Chemist/Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Energy,Computational Chemist/Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Energy,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Energy,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Energy,Data Scientist,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.0
Energy,Data Scientist,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.0
Enterprise Software & Network Solutions,Data Scientist - Health Data Analytics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5
Enterprise Software & Network Solutions,Data Scientist - Health Data Analytics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5
Enterprise Software & Network Solutions,Data Scientist - Algorithms & Inference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5
Enterprise Software & Network Solutions,Data Scientist - Algorithms & Inference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5
Enterprise Software & Network Solutions,Sr. Data Engineer | Big Data SaaS Pipeline,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,103.0
Enterprise Software & Network Solutions,Senior Machine Learning Engineer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,136.0
Enterprise Software & Network Solutions,Senior Machine Learning Engineer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,148.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,114.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107.0
Enterprise Software & Network Solutions,Data Scientist,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,132.5
Enterprise Software & Network Solutions,Principal Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194.0
Enterprise Software & Network Solutions,Principal Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194.0
Enterprise Software & Network Solutions,Associate Data Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5
Enterprise Software & Network Solutions,Clinical Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5
Enterprise Software & Network Solutions,Clinical Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5
Enterprise Software & Network Solutions,E-Commerce Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0
Enterprise Software & Network Solutions,Senior Data Analyst,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55.0
Enterprise Software & Network Solutions,System and Data Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
Enterprise Software & Network Solutions,Data Architect / Data Modeler,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86.5
Enterprise Software & Network Solutions,Data Analyst II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,154.0
Enterprise Software & Network Solutions,E-Commerce Data Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0
Enterprise Software & Network Solutions,Data Engineer,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,103.0
Enterprise Software & Network Solutions,Data Science Instructor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0
Enterprise Software & Network Solutions,Tableau Data Engineer 20-0117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,99.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155.0
Enterprise Software & Network Solutions,Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155.0
Enterprise Software & Network Solutions,"Data Scientist, Senior",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,142.0
Enterprise Software & Network Solutions,Data Scientist,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,143.0
Enterprise Software & Network Solutions,Data Scientist,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,143.0
Enterprise Software & Network Solutions,Senior Data Scientist,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,147.0
Enterprise Software & Network Solutions,Senior Data Scientist - Algorithms,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,165.0
Enterprise Software & Network Solutions,Salesforce Analytics Consultant,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,66.5
Enterprise Software & Network Solutions,Salesforce Analytics Consultant,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,66.5
Enterprise Software & Network Solutions,Analytics Consultant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.5
Enterprise Software & Network Solutions,Big Data Engineer,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90.5
Enterprise Software & Network Solutions,Senior Data Engineer,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,97.0
Enterprise Software & Network Solutions,Senior Data Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0
Enterprise Software & Network Solutions,Data Engineer,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,109.0
Enterprise Software & Network Solutions,Data Engineer,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,109.0
Enterprise Software & Network Solutions,Data Scientist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5
Enterprise Software & Network Solutions,Senior Data Scientist,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,123.5
Enterprise Software & Network Solutions,Senior Data Scientist - Algorithms,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,134.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,161.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,161.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,43.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,123.0
Enterprise Software & Network Solutions,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
Enterprise Software & Network Solutions,Data Analytics Engineer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.0
Enterprise Software & Network Solutions,Data Scientist Manager,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,147.0
Enterprise Software & Network Solutions,Customer Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,153.5
